UID,FirstName,AmbiguityScore,Gender,EmployeeType
785,Billy,2.165761051,M,NonCore
786,None,NotFound,I,NonEnron
787,None,NotFound,I,NonEnron
788,Lorie,0.888842954,F,NonCore
789,Kristen,2.880786676,F,NonCore
790,Renata,0,F,NonCore
791,Lonnie,11.89455024,M,NonCore
792,None,NotFound,I,NonEnron
793,Mark,0.559861654,M,NonCore
794,John,0.728227303,M,NonCore
795,Madeline,0.296735905,F,NonCore
796,David,0.628882614,M,NonCore
797,Torrey,26.45403377,M,NonCore
798,Gerald,0.99840431,M,NonCore
799,Shielah,0,F,NonCore
800,Dennis,0.682505107,M,NonCore
801,None,NotFound,I,NonEnron
802,Mike,0.652273932,M,NonCore
803,Team,NotFound,I,NonCore
804,Maria,1.423044525,F,NonCore
805,Doug,0,M,Core
806,Larry,0.829724537,M,NonCore
807,Janet,0.512932423,F,NonCore
808,None,NotFound,I,NonEnron
809,None,NotFound,I,NonEnron
810,Jonathan,0.868189231,M,NonCore
811,Kathy,0.442781554,F,NonCore
812,Geri,0.148964695,F,NonCore
813,Sonia,0.668896321,F,NonCore
814,Dorie,5.797101449,F,NonCore
815,Wilson,0.193261612,M,NonCore
816,25651080,NotFound,I,NonEnron
817,Jason,1.002792556,M,NonCore
818,Ian,1.220881965,M,NonCore
819,Ray,3.143279769,M,NonCore
820,James,0.809471815,M,NonCore
821,Frank,0.878681758,M,NonCore
822,Kelly,39.28729316,F,NonCore
823,None,NotFound,I,NonEnron
824,Charles,0.96630302,M,NonCore
825,None,NotFound,I,NonEnron
826,Tony,2.166565869,M,NonCore
827,Fletcher,0,M,Core
828,Michael,0.898324087,M,NonCore
829,John,0.728227303,M,NonCore
830,Alton,1.321620151,M,NonCore
831,Robert,0.735430845,M,NonCore
832,Chuong,NotFound,I,NonCore
833,Trond,0,M,NonCore
834,Lynn,40.20772296,F,NonCore
835,Nigel,4.454022989,M,NonCore
836,Alan,0.497289084,M,NonCore
837,Jack,0.728806212,M,NonCore
838,Leonardo,0.195350654,M,NonCore
839,Michael,0.898324087,M,NonCore
840,Donna,0.53101592,F,NonCore
841,Danny,0.909975239,M,NonCore
842,Sharon,0.673361295,F,NonCore
843,David,0.628882614,M,NonCore
844,Rebecca,0.569669299,F,NonCore
845,Janet,0.512932423,F,NonCore
846,Nigel,4.454022989,M,NonCore
847,Vidal,0.723065799,M,NonCore
848,Ben,0.921201423,M,NonCore
849,Frank,0.878681758,M,NonCore
850,Susie,0.655347036,F,NonCore
851,Maureen,0.458715596,F,NonCore
852,None,NotFound,I,NonEnron
853,Martha,0.706422289,F,NonCore
854,Kenneth,0.740739916,M,NonCore
855,Connie,3.840435471,F,NonCore
856,Team,NotFound,I,NonCore
857,Pam,0.139826129,F,NonCore
858,Andrew,0.866211996,M,NonCore
859,Chris,31.83223711,M,NonCore
860,Ibrahim,0,M,NonCore
861,Patrick,0.846839117,M,NonCore
862,Jaime,91.93497968,M,NonCore
863,Lisa,0.54717905,F,NonCore
864,Anna,0.769526012,F,NonCore
865,James,0.809471815,M,NonCore
866,Patti,0.213377864,F,NonCore
867,Mitch,0,M,NonCore
868,Linh,58.82352941,F,NonCore
869,None,NotFound,I,NonEnron
870,None,NotFound,I,NonEnron
871,Bonnie,1.747095757,F,NonCore
872,Robin,24.38892525,F,NonCore
873,Cindy,0.449862835,F,NonCore
874,Thomas,0.641458914,M,NonCore
875,Cutty,NotFound,I,NonCore
876,Sara,0.64769104,F,NonCore
877,Alan,0.497289084,M,NonCore
878,Bill,0.590228982,M,NonCore
879,Donna,0.53101592,F,NonCore
880,Pamela,0.447566244,F,NonCore
881,Priscilla,0.377114723,F,NonCore
882,Jay,2.48140882,M,NonCore
884,John,0.728227303,M,NonCore
885,Gentry,17.61133603,M,NonCore
886,Guy,0.903468674,M,NonCore
887,Jurgen,0,M,NonCore
888,Kathy,0.442781554,F,NonCore
889,Team,NotFound,I,NonCore
890,Justin,1.163860035,M,NonCore
891,Angel,92.33195536,M,NonCore
892,Robert,0.735430845,M,NonCore
893,Jeff,0.418750947,M,NonCore
894,Daniel,0.734266824,M,NonCore
895,John,0.728227303,M,NonCore
896,Avid,0,M,NonCore
897,Jose,2.059041454,M,NonCore
898,Aric,0,M,NonCore
899,Barry,0,M,Core
900,Marty,23.17781836,M,NonCore
901,Fraser,0,M,NonCore
902,Todd,0.70587288,M,NonCore
903,Angela,0.595481579,F,NonCore
904,Aspen,0,F,NonCore
905,Lil,0,F,NonCore
906,Suzie,0,F,NonCore
907,Daryl,12.98221392,M,NonCore
908,John,0.728227303,M,NonCore
909,Joe,5.321591423,M,NonCore
910,Margaret,0.63112341,F,NonCore
911,Leslie,64.71970642,F,NonCore
912,David,0.628882614,M,NonCore
913,Christine,0.611325533,F,NonCore
914,Ian,1.220881965,M,NonCore
915,Dulat,NotFound,I,NonCore
916,Tammy,0.795751607,F,NonCore
917,Sean,1.779559118,M,NonCore
918,Definia,NotFound,I,NonCore
919,Kenny,1.698896361,M,NonCore
920,Fiona,0,F,NonCore
921,Mark,0.559861654,M,NonCore
922,Charles,0.96630302,M,NonCore
923,Christiaan,0,M,NonCore
924,Team,NotFound,I,NonCore
925,Roger,0.70065013,M,NonCore
926,Jan,47.23497236,F,NonCore
927,Joe,5.321591423,M,NonCore
928,Ron,0.373964344,M,NonCore
929,David,0.628882614,M,NonCore
930,Teamgallupsta,NotFound,I,NonCore
931,Marsha,0.49377636,F,NonCore
932,Michael,0.898324087,M,NonCore
933,Glenn,1.149137312,M,NonCore
934,Carol,1.533214211,F,NonCore
935,Mark,0.559861654,M,NonCore
936,Thien,0,M,NonCore
937,Atul,0,M,NonCore
938,Weber,0,M,NonCore
939,Clayton,0.875208968,M,NonCore
940,Todd,0.70587288,M,NonCore
941,None,NotFound,I,NonEnron
942,Jeff,0.418750947,M,NonCore
943,Barbara,0.578192444,F,NonCore
944,Bob,0.599400599,M,NonCore
945,Scott,0.612355466,M,NonCore
946,Christopher,1.013790345,M,NonCore
947,Mariano,0,M,NonCore
948,Eboni,0,F,NonCore
949,Paul,0.716978514,M,NonCore
950,Johnny,2.139598581,M,NonCore
951,Susan,0.439794775,F,NonCore
952,James,0.809471815,M,NonCore
953,Sarah,0.763758064,F,NonCore
954,Travis,2.422130504,M,NonCore
955,Lisa,0.54717905,F,NonCore
956,David,0.628882614,M,NonCore
957,Tom,0.62200817,M,NonCore
958,Scott,0.612355466,M,NonCore
959,Stuart,0.810107455,M,NonCore
960,Frank,0.878681758,M,NonCore
961,Bob,0.599400599,M,NonCore
962,Charlene,0.637422064,F,NonCore
963,Chung,0,M,NonCore
964,Team,NotFound,I,NonCore
965,Robert,0.735430845,M,NonCore
966,Charlie,11.19474949,M,NonCore
967,Deborah,0.442897548,F,NonCore
968,Elena,0.251051277,F,NonCore
969,Bo,1.162790698,M,NonCore
970,John,0.728227303,M,NonCore
971,Nikki,3.811547113,F,NonCore
972,Terrie,3.14664662,F,NonCore
973,Jeff,0.418750947,M,NonCore
974,Ron,0.373964344,M,NonCore
975,Mike,0.652273932,M,NonCore
976,Vanessa,0.630821546,F,NonCore
977,John,0.728227303,M,NonCore
978,Marina,0,F,NonCore
979,Jaemoo,NotFound,I,NonCore
980,Tim,0.48073235,M,NonCore
981,Iwona,0,F,NonCore
982,Garrett,0.728913572,M,NonCore
983,Ets,NotFound,I,NonCore
984,Becky,0.346066466,F,NonCore
985,Mavis,1.050679852,F,NonCore
986,Massimo,0,M,NonCore
987,Paul,0.716978514,M,NonCore
988,Meredith,18.62818739,F,NonCore
989,Nidia,0,F,NonCore
990,Joan,0.872866306,F,NonCore
991,Mary,0.771925228,F,NonCore
992,Derek,0.849761455,M,NonCore
993,Aamir,0,M,NonCore
994,Will,3.110419907,M,NonCore
995,Melanie,0.415670197,F,NonCore
996,Jennifer,0.593934154,F,NonCore
997,Kathy,0.442781554,F,NonCore
998,Erik,0.983675668,M,NonCore
999,Diana,0.548731693,F,NonCore
1000,Darcy,24.7598283,F,NonCore
1001,Reid,0.349467063,M,NonCore
1002,Federico,0.303490137,M,NonCore
1003,Larry,0.829724537,M,NonCore
1004,Mike,0.652273932,M,NonCore
1005,Dan,0,M,Core
1006,Farzad,NotFound,I,NonCore
1007,Jana,0.144681159,F,NonCore
1008,Alan,0.497289084,M,NonCore
1009,Joann,0.635376986,F,NonCore
1010,Kelly,39.28729316,F,NonCore
1011,Michael,0.898324087,M,NonCore
1012,Kruti,NotFound,I,NonCore
1013,Monique,1.178753684,F,NonCore
1014,Bob,0.599400599,M,NonCore
1015,William,0.714478673,M,NonCore
1016,Louis,1.280670697,M,NonCore
1017,Danny,0.909975239,M,NonCore
1018,Fae,0,F,NonCore
1019,Jerry,4.979691139,M,NonCore
1020,Paul,0.716978514,M,NonCore
1021,Eddie,10.69499559,M,NonCore
1022,Steve,0.672243959,M,NonCore
1023,John,0.728227303,M,NonCore
1024,None,NotFound,I,NonEnron
1025,Robert,0.735430845,M,NonCore
1026,Gregg,0.662759658,M,NonCore
1027,Aungela,NotFound,I,NonCore
1028,None,NotFound,I,NonEnron
1029,Krayz,NotFound,I,NonEnron
1030,None,NotFound,I,NonEnron
1031,Mary,0.771925228,F,NonEnron
1032,None,NotFound,I,NonEnron
1033,Sheila,0.546366708,F,NonEnron
1034,Brad,0.478775999,M,NonEnron
1035,Tom,0.62200817,M,NonEnron
1036,Esther,0.965700966,F,NonCore
1037,Chris,31.83223711,M,NonCore
1038,None,NotFound,I,NonEnron
1039,Judy,0.567988618,F,NonCore
1040,Jason,1.002792556,M,NonCore
1041,Anna,0.769526012,F,NonCore
1042,Jeanne,0.489035851,F,NonCore
1043,Stuart,0.810107455,M,NonCore
1044,Brad,0.478775999,M,NonCore
1045,Helen,0.806488181,F,NonCore
1046,Clint,0.312648678,M,NonCore
1047,Derrick,1.868984556,M,NonCore
1048,Gregory,0.767939597,M,NonCore
1049,Mary,0.771925228,F,NonCore
1050,Enron,NotFound,I,NonCore
1051,None,NotFound,I,NonEnron
1052,Kathy,0.442781554,F,NonCore
1053,None,NotFound,I,NonEnron
1054,Marc,0.744005036,M,NonCore
1055,Joe,5.321591423,M,NonCore
1056,Frank,0.878681758,M,NonCore
1057,Steve,0.672243959,M,NonCore
1058,Virgil,2.959024447,M,NonCore
1059,Karen,0.480579758,F,NonCore
1060,Tony,2.166565869,M,NonCore
1061,Joseph,0.773648964,M,NonCore
1062,Lane,24.65418044,M,NonCore
1063,Trevor,2.228730624,M,NonCore
1064,Ricardo,1.445485236,M,NonCore
1065,Darryl,2.415584416,M,NonCore
1066,Brian,0.682515661,M,NonCore
1067,Elsa,0.325170206,F,NonCore
1068,Chris,31.83223711,M,NonCore
1069,Sandi,0,F,NonCore
1070,Stacey,20.78895273,F,NonCore
1071,Jim,0.684509435,M,NonCore
1073,Wendy,0.60095337,F,NonCore
1074,Robert,0.735430845,M,NonCore
1075,Karen,0.480579758,F,NonCore
1076,Blake,3.989745233,M,NonCore
1077,Bianca,0,F,NonCore
1078,Wanda,0.726494574,F,NonCore
1079,Deborah,0.442897548,F,NonCore
1080,Matthew,0.730933363,M,NonCore
1081,Mark,0.559861654,M,NonCore
1082,Clarissa,0,F,NonCore
1083,Cathy,0.422177228,F,NonCore
1084,Lupe,51.89141636,F,NonCore
1085,Christopher,1.013790345,M,NonCore
1086,John,0.728227303,M,NonCore
1087,Rana,0.653167864,F,NonCore
1088,Nicole,0.880872808,F,NonCore
1089,Sylvia,0.798349176,F,NonCore
1090,Emil,0.46659597,M,NonCore
1091,Justin,1.163860035,M,NonCore
1092,Rupert,0,M,NonCore
1093,Dave,0.333428211,M,NonCore
1094,Maria,1.423044525,F,NonCore
1095,Mike,0.652273932,M,NonCore
1096,Kevin,0.957393257,M,NonCore
1097,Lisa,0.54717905,F,NonCore
1098,Ernie,5.165204559,M,NonCore
1099,Rosa,1.525539041,F,NonCore
1100,Wally,6.92130223,M,NonCore
1101,J,NotFound,I,NonCore
1102,Suzanne,0.442223876,F,NonCore
1103,Finney,NotFound,I,NonCore
1104,Zal,NotFound,I,NonCore
1105,Theresa,0.607332117,F,NonCore
1106,Forrest,3.20855615,M,NonEnron
1107,Marina,0,F,NonCore
1108,Katherine,0.6284653,F,NonCore
1109,Ad,0,M,NonCore
1110,Shane,5.393265959,M,NonCore
1111,Binky,0,F,NonCore
1112,David,0.628882614,M,NonCore
1113,Claire,3.817757917,F,NonCore
1114,Laura,0.595825911,F,NonCore
1115,Boon,NotFound,I,NonCore
1116,None,NotFound,I,NonEnron
1117,Paul,0.716978514,M,NonCore
1118,None,NotFound,I,NonEnron
1119,Anthony,1.148076648,M,NonCore
1120,Ainsley,76.25899281,F,NonCore
1121,Mike,0.652273932,M,NonCore
1122,Pete,0.828123731,M,NonCore
1124,Mark,0.559861654,M,NonCore
1125,Randel,0,M,NonCore
1126,Amy,0.520900338,F,NonCore
1127,Doug,0.046178712,M,NonCore
1128,Neal,0.596860742,M,NonCore
1129,Justin,1.163860035,M,NonCore
1130,Matthew,0.730933363,M,NonCore
1131,Raymond,0.90947114,M,NonCore
1132,Daniel,0.734266824,M,NonCore
1133,Bob,0.599400599,M,NonCore
1134,None,NotFound,I,NonEnron
1135,Marco,1.689245693,M,NonCore
1136,Kevin,0.957393257,M,NonCore
1137,Jeffrey,0.634558781,M,NonCore
1138,James,0.809471815,M,NonCore
1139,Laurie,1.675667824,F,NonCore
1140,John,0.728227303,M,NonCore
1141,Whitt,0,M,Core
1142,William,0.714478673,M,NonCore
1143,Denise,0.641947346,F,NonCore
1144,Heidi,0.501321553,F,NonCore
1145,Heidi,0.501321553,F,NonCore
1146,Christopher,1.013790345,M,NonCore
1147,Julie,0.535452658,F,NonCore
1148,Lori,0.48518054,F,NonCore
1149,Deb,0,F,NonCore
1150,None,NotFound,I,NonEnron
1151,Ann,0.587971066,F,NonCore
1152,Greg,0.378120202,M,NonCore
1153,William,0.714478673,M,NonCore
1154,Larry,0.829724537,M,NonCore
1155,Michael,0.898324087,M,NonCore
1156,Hazel,3.436401718,F,NonCore
1157,Brad,0.478775999,M,NonCore
1158,Ets,NotFound,I,NonCore
1159,Kimberley,1.580256876,F,NonCore
1160,Shonnie,0,F,NonCore
1161,Cathy,0.422177228,F,NonCore
1162,John,0.728227303,M,NonCore
1163,Donna,0.53101592,F,NonCore
1164,Patrick,0.846839117,M,NonCore
1165,Ermes,NotFound,I,NonCore
1166,Al,2.796952039,M,NonCore
1167,Tai,84.98168498,M,NonCore
1168,Patti,0.213377864,F,NonCore
1169,Luis,1.681819956,M,NonCore
1170,Melissa,0,F,Core
1171,Bob,0.599400599,M,NonCore
1172,Jim,0.684509435,M,NonCore
1173,Bob,0.599400599,M,NonCore
1174,Allison,7.035216375,F,NonCore
1175,Lisa,0.54717905,F,NonCore
1176,John,0.728227303,M,NonCore
1177,Chris,31.83223711,M,NonCore
1179,Martin,0.844132061,M,NonCore
1180,Jennifer,0.593934154,F,NonCore
1181,Brad,0.478775999,M,NonCore
1182,Team,NotFound,I,NonCore
1183,Abraham,0.233151184,M,NonCore
1184,Tammie,0.767350475,F,NonCore
1185,Monty,4.103792415,M,NonCore
1186,Reginald,1.488704884,M,NonCore
1188,Richard,0.642741043,M,NonCore
1189,Aarati,NotFound,I,NonCore
1190,Rick,0.342981429,M,NonCore
1191,Gerald,0,M,Core
1192,Ac,0,M,NonCore
1193,Ameet,0,M,NonCore
1194,Emily,0.487931739,F,NonCore
1195,Cleve,0,M,NonCore
1196,Laurie,1.675667824,F,NonCore
1197,Karl,1.623774974,M,NonCore
1198,Steve,0.672243959,M,NonCore
1199,Ariana,0,F,NonCore
1200,Michele,1.487000436,F,NonCore
1201,Lisa,0.54717905,F,NonCore
1202,Susan,0.439794775,F,NonCore
1203,Tracy,40.39381444,F,NonCore
1204,Ana,1.158301158,F,NonCore
1205,Roger,0.70065013,M,NonCore
1206,Mike,0.652273932,M,NonCore
1207,Richard,0.642741043,M,NonCore
1208,Paul,0.716978514,M,NonCore
1209,Brad,0.478775999,M,NonCore
1210,Aneela,NotFound,I,NonCore
1211,Mick,0,M,NonCore
1212,Tina,0.598787455,F,NonCore
1213,Jeff,0.418750947,M,NonCore
1214,Ab,0,M,NonCore
1215,Beverly,1.526923525,F,NonCore
1216,Kyle,14.20959147,M,NonCore
1217,Oscar,1.495349111,M,NonCore
1218,Gregg,0.662759658,M,NonCore
1219,Richard,0.642741043,M,NonCore
1220,Belinda,0.365990505,F,NonCore
1221,Ronald,0.673434218,M,NonCore
1222,Robert,0.735430845,M,NonCore
1223,Stephen,0.571884443,M,NonCore
1224,Emma,0.995237269,F,NonCore
1225,Sherri,0.438758788,F,NonCore
1226,Lothar,0,M,NonCore
1227,Smith,0.922509225,M,NonCore
1228,Joe,5.321591423,M,NonCore
1229,Stacy,29.8296478,F,NonCore
1230,Scott,0.612355466,M,NonCore
1231,David,0.628882614,M,NonCore
1232,Thomas,0.641458914,M,NonCore
1233,Janet,0.512932423,F,NonCore
1234,Sarah,0.763758064,F,NonCore
1235,Stephanie,0,F,Core
1236,Irene,0.908908306,F,NonCore
1237,Jianyun,NotFound,I,NonCore
1238,John,0.728227303,M,NonCore
1239,Patrick,0.846839117,M,NonCore
1240,Jimmie,28.13295878,M,NonCore
1241,Annemarie,0,F,NonCore
1242,James,0.809471815,M,NonCore
1244,Deborah,0.442897548,F,NonCore
1245,Robin,24.38892525,F,NonCore
1246,Kate,0,F,NonCore
1247,Brian,0.682515661,M,NonCore
1248,Mary,0.771925228,F,NonCore
1249,Olivia,0.557188108,F,NonCore
1250,Don,1.222937844,M,NonCore
1251,Zionette,NotFound,I,NonCore
1252,Jeff,0.418750947,M,NonCore
1253,Josie,2.007843137,F,NonCore
1254,Lucy,0.758791219,F,NonCore
1255,Laketa,0,F,NonCore
1256,Kevin,0.957393257,M,NonCore
1257,Patrick,0.846839117,M,NonCore
1258,None,NotFound,I,NonEnron
1259,Ees,NotFound,I,NonCore
1260,Phillip,0.834233521,M,NonCore
1261,Victor,1.214493471,M,NonCore
1262,Morten,0,M,NonCore
1263,Bill,0.590228982,M,NonCore
1264,Frances,1.659434944,F,NonCore
1265,Cecil,6.330402591,M,NonCore
1266,Nicholas,0.687782058,M,NonCore
1267,Audrey,2.633437595,F,NonCore
1268,David,0.628882614,M,NonCore
1269,Ken,0.145523338,M,NonCore
1270,Glenn,1.149137312,M,NonCore
1271,Victoria,0.623160313,F,NonCore
1272,Bernie,27.15213096,M,NonCore
1273,Mike,0.652273932,M,NonCore
1274,None,NotFound,I,NonCore
1275,Chauncey,6.882989184,M,NonCore
1276,Jason,1.002792556,M,NonCore
1277,Mark,0.559861654,M,NonCore
1278,Dennis,0.682505107,M,NonCore
1279,John,0.728227303,M,NonCore
1280,Patty,0.608619173,F,NonCore
1281,Michael,0.898324087,M,NonCore
1282,Peggy,0.570179384,F,NonCore
1283,Mylinda,0,F,NonCore
1284,Mark,0.559861654,M,NonCore
1285,Valerie,0.542396691,F,NonCore
1286,Chris,31.83223711,M,NonCore
1287,Michael,0.898324087,M,NonCore
1288,Gene,5.712314303,M,NonCore
1289,Roger,0.70065013,M,NonCore
1290,Lewis,1.189858255,M,NonCore
1291,Max,0.765080362,M,NonCore
1292,Kim,32.33551132,F,NonCore
1293,Marc,0.744005036,M,NonCore
1294,Xiaodong,NotFound,I,NonCore
1295,Christy,3.723125328,F,NonCore
1296,Eric,0.948240009,M,NonCore
1297,Loretta,0.640211286,F,NonCore
1298,Rick,0.342981429,M,NonCore
1299,Aaron,1.849608983,M,NonCore
1300,Phillip,0.834233521,M,NonCore
1301,Niti,0,F,NonCore
1302,John,0.728227303,M,NonCore
1303,Li,100,I,NonCore
1304,Giulio,0,M,NonCore
1305,Dave,0.333428211,M,NonCore
1306,Brian,0.682515661,M,NonCore
1307,Michael,0.898324087,M,NonCore
1308,Scott,0.612355466,M,NonCore
1309,John,0.728227303,M,NonCore
1310,Joann,0.635376986,F,NonCore
1311,Charles,0.96630302,M,NonCore
1312,Christine,0.611325533,F,NonCore
1313,Robin,24.38892525,F,NonCore
1314,Rosalinda,0,F,NonCore
1315,Lisa,0.54717905,F,NonCore
1316,Team,NotFound,I,NonCore
1317,Isabel,9.57469097,F,NonCore
1318,Maria,1.423044525,F,NonCore
1319,Eva,1.008961168,F,NonCore
1320,Brian,0.682515661,M,NonCore
1321,Brian,0.682515661,M,NonCore
1322,Stephen,0.571884443,M,NonCore
1323,Johnnie,64.71019468,M,NonCore
1324,Mark,0.559861654,M,NonCore
1325,Mark,0.559861654,M,NonCore
1326,Gloria,0.856092437,F,NonCore
1327,Amanda,0.622442278,F,NonCore
1328,Sylvia,0.798349176,F,NonCore
1329,Erik,0.983675668,M,NonCore
1330,Jonathan,0.868189231,M,NonCore
1331,Anthony,1.148076648,M,NonCore
1332,Bobbie,32.60716978,F,NonCore
1333,Murli,NotFound,I,NonCore
1334,David,0.628882614,M,NonCore
1335,Marcus,1.55474694,M,NonCore
1336,Cris,68.95380435,M,NonCore
1337,Linda,0.502233144,F,NonCore
1338,Bryant,1.176145012,M,NonCore
1339,Lynn,40.20772296,F,NonCore
1340,The,NotFound,I,NonCore
1341,Mark,0.559861654,M,NonCore
1342,Ellen,0.580388598,F,NonCore
1343,Cassandra,0.478446456,F,NonCore
1344,Rob,0,M,NonCore
1345,Denis,3.089340384,M,NonCore
1346,John,0.728227303,M,NonCore
1347,Stewart,0.381093527,M,NonCore
1348,Zoraida,0,F,NonCore
1349,Rajesh,0,M,NonCore
1350,Robert,0.735430845,M,NonCore
1351,Jose,2.059041454,M,NonCore
1352,Chris,31.83223711,M,NonCore
1353,David,0.628882614,M,NonCore
1354,Simone,4.667124228,F,NonCore
1355,Eric,0.948240009,M,NonCore
1356,Luis,1.681819956,M,NonCore
1357,William,0.714478673,M,NonCore
1358,Dan,0.697166675,M,NonCore
1359,Dee,43.2877021,F,NonCore
1360,Oneal,4,M,NonCore
1361,Dea,0,F,NonCore
1362,Com,NotFound,I,NonEnron
1363,Brad,0.478775999,M,NonCore
1364,Jeffery,1.131233767,M,NonCore
1365,Gillian,0,F,NonCore
1366,Scott,0.612355466,M,NonCore
1367,Hayley,0,F,NonCore
1368,Mark,0.559861654,M,NonCore
1369,Henry,1.464625633,M,NonCore
1370,John,0.728227303,M,NonCore
1371,Kathy,0.442781554,F,NonCore
1373,John,0.728227303,M,NonCore
1374,Gary,0.659223375,M,NonCore
1375,Patricia,0.592963376,F,NonCore
1376,Randy,3.168992672,M,NonCore
1377,Leslie,64.71970642,F,NonCore
1378,Chris,31.83223711,M,NonCore
1379,Carla,0.484174982,F,NonCore
1380,Lamar,6.134689849,M,NonCore
1381,Mary,0.771925228,F,NonCore
1382,Kim,32.33551132,F,NonCore
1383,Aaron,1.849608983,M,NonCore
1384,Michael,0.898324087,M,NonCore
1385,Idel,NotFound,I,NonCore
1386,Christy,3.723125328,F,NonCore
1387,Daniel,0.734266824,M,NonCore
1388,Rob,0,M,NonCore
1389,Steve,0.672243959,M,NonCore
1390,Andrew,0.866211996,M,NonCore
1391,Christoph,0,M,NonCore
1392,Gus,0,M,NonCore
1393,Zimin,NotFound,I,NonCore
1394,Eric,0.948240009,M,NonCore
1395,Ryan,1.964804064,M,NonCore
1396,Krista,0.451789324,F,NonCore
1397,Helen,0.806488181,F,NonCore
1398,Virginia,0.710167664,F,NonCore
1399,Don,1.222937844,M,NonCore
1400,Team,NotFound,I,NonCore
1401,Barb,0,F,NonCore
1402,William,0.714478673,M,NonEnron
1403,Gsm,NotFound,I,NonEnron
1404,None,NotFound,I,NonEnron
1405,None,NotFound,I,NonEnron
1406,None,NotFound,I,NonEnron
1407,Toyota,0,F,NonEnron
1408,None,NotFound,I,NonEnron
1409,None,NotFound,I,NonEnron
1410,None,NotFound,I,NonEnron
1411,David,0.628882614,M,NonCore
1412,Jim,0.684509435,M,NonCore
1413,Dan,0.697166675,M,NonCore
1414,None,NotFound,I,NonEnron
1415,Frank,0.878681758,M,NonCore
1416,None,NotFound,I,NonEnron
1417,None,NotFound,I,NonEnron
1418,Shashi,NotFound,I,NonCore
1419,Melvin,1.757891086,M,NonCore
1420,James,0.809471815,M,NonCore
1421,Charles,0.96630302,M,NonCore
1422,Laura,0.595825911,F,NonCore
1423,U,NotFound,I,NonEnron
1424,Enron,NotFound,I,NonCore
1425,William,0.714478673,M,NonCore
1426,Matthew,0.730933363,M,NonCore
1427,Milton,1.15044562,M,NonCore
1428,Sharon,0.673361295,F,NonCore
1429,Josue,0.744416873,M,NonCore
1430,Bill,0.590228982,M,NonCore
1431,None,NotFound,I,NonEnron
1432,David,0.628882614,M,NonCore
1433,David,0.628882614,M,NonCore
1434,Ac,0,M,NonCore
1435,Rodney,0.91078899,M,NonCore
1436,Teresa,0.545606058,F,NonCore
1437,Christopher,1.013790345,M,NonCore
1438,None,NotFound,I,NonEnron
1439,Michael,0.898324087,M,NonCore
1440,David,0.628882614,M,NonCore
1441,Yolanda,0.973418195,F,NonCore
1442,Simm,NotFound,I,NonCore
1443,Mansoor,0,M,NonCore
1444,Sammy,5.041123307,M,NonCore
1445,Kenneth,0.740739916,M,NonCore
1446,Hazel,3.436401718,F,NonCore
1447,Andre,5.769767792,M,NonCore
1448,Davette,0,F,NonCore
1449,Robert,0.735430845,M,NonCore
1450,Dag,0,M,NonCore
1451,George,1.322297324,M,NonCore
1452,Chris,31.83223711,M,NonCore
1453,None,NotFound,I,NonCore
1454,Troy,2.800899253,M,NonCore
1455,Mark,0.559861654,M,NonCore
1456,Craig,0.627204673,M,NonCore
1457,Farrell,14.16337286,M,NonCore
